form,class,deixis,tam
t̪-uɾɛt̪-ɔ́,t̪,ventive,perfective
t̪-uɾɛt̪-ɛ̀,t̪,itive,dependent
t̪-à-uɾɛt̪-ɛ̀,t̪,itive,perfective
t̪-á-uɾɛt̪-ɔ̀,t̪,itive,imperfective
t̪-á-uɾɛt̪-ɔ́,t̪,ventive,imperfective
um-ɔ́,unmarked,itive,imperative
um-ɔ́,unmarked,ventive,imperative
r-um-ɔ̀,r,ventive,dependent
r-um-ɔ́,r,ventive,perfective
r-um-ɛ̀,r,itive,dependent
r-à-um-ɛ̀,r,itive,perfective
r-á-um-ɔ̀,r,itive,imperfective
r-á-um-ɔ́,r,ventive,imperfective
l-um-ɔ̀,l,ventive,dependent
l-um-ɔ́,l,ventive,perfective
l-um-ɛ̀,l,itive,dependent
l-à-um-ɛ̀,l,itive,perfective
l-á-um-ɔ̀,l,itive,imperfective
l-á-um-ɔ́,l,ventive,imperfective
ŋ-um-ɔ̀,ŋ,ventive,dependent
ŋ-um-ɔ́,ŋ,ventive,perfective
ŋ-um-ɛ̀,ŋ,itive,dependent
ŋ-à-um-ɛ̀,ŋ,itive,perfective
ŋ-á-um-ɔ̀,ŋ,itive,imperfective
ŋ-á-um-ɔ́,ŋ,ventive,imperfective
ɲ-um-ɔ̀,ɲ,ventive,dependent
ɲ-um-ɔ́,ɲ,ventive,perfective
ɲ-um-ɛ̀,ɲ,itive,dependent
ɲ-à-um-ɛ̀,ɲ,itive,perfective
ɲ-á-um-ɔ̀,ɲ,itive,imperfective
ɲ-á-um-ɔ́,ɲ,ventive,imperfective
n-um-ɔ̀,n,ventive,dependent
n-um-ɔ́,n,ventive,perfective
n-um-ɛ̀,n,itive,dependent
n-à-um-ɛ̀,n,itive,perfective
n-á-um-ɔ̀,n,itive,imperfective
n-á-um-ɔ́,n,ventive,imperfective
j-um-ɔ̀,j,ventive,dependent
j-um-ɔ́,j,ventive,perfective
j-um-ɛ̀,j,itive,dependent
j-à-um-ɛ̀,j,itive,perfective
j-á-um-ɔ̀,j,itive,imperfective
j-á-um-ɔ́,j,ventive,imperfective
ð-um-ɔ̀,ð,ventive,dependent
ð-um-ɔ́,ð,ventive,perfective
ð-um-ɔ́,ð,unmarked,infinitive
ð-um-ɛ̀,ð,itive,dependent
ð-à-um-ɛ̀,ð,itive,perfective
ð-á-um-ɔ̀,ð,itive,imperfective
ð-á-um-ɔ́,ð,ventive,imperfective
g-um-ɔ̀,g,ventive,dependent
g-um-ɔ́,g,ventive,perfective
g-um-ɛ̀,g,itive,dependent
g-à-um-ɛ̀,g,itive,perfective
g-á-um-ɔ̀,g,itive,imperfective
g-á-um-ɔ́,g,ventive,imperfective
t̪-um-ɔ̀,t̪,ventive,dependent
t̪-um-ɔ́,t̪,ventive,perfective
t̪-um-ɛ̀,t̪,itive,dependent
t̪-à-um-ɛ̀,t̪,itive,perfective
t̪-á-um-ɔ̀,t̪,itive,imperfective
t̪-á-um-ɔ́,t̪,ventive,imperfective
eit̪-ɔ́,unmarked,itive,imperative
eit̪-ɔ́,unmarked,ventive,imperative
r-eit̪-ɔ̀,r,ventive,dependent
r-eit̪-ɔ́,r,ventive,perfective
r-eit̪-ɛ̀,r,itive,dependent
r-à-eit̪-ɛ̀,r,itive,perfective
r-á-eit̪-ɔ̀,r,itive,imperfective
r-á-eit̪-ɔ́,r,ventive,imperfective
l-eit̪-ɔ̀,l,ventive,dependent
l-eit̪-ɔ́,l,ventive,perfective
l-eit̪-ɛ̀,l,itive,dependent
l-à-eit̪-ɛ̀,l,itive,perfective
l-á-eit̪-ɔ̀,l,itive,imperfective
l-á-eit̪-ɔ́,l,ventive,imperfective
ŋ-eit̪-ɔ̀,ŋ,ventive,dependent
ŋ-eit̪-ɔ́,ŋ,ventive,perfective
ŋ-eit̪-ɛ̀,ŋ,itive,dependent
ŋ-à-eit̪-ɛ̀,ŋ,itive,perfective
ŋ-á-eit̪-ɔ̀,ŋ,itive,imperfective
ŋ-á-eit̪-ɔ́,ŋ,ventive,imperfective
ɲ-eit̪-ɔ̀,ɲ,ventive,dependent
ɲ-eit̪-ɔ́,ɲ,ventive,perfective
ɲ-eit̪-ɛ̀,ɲ,itive,dependent
ɲ-à-eit̪-ɛ̀,ɲ,itive,perfective
ɲ-á-eit̪-ɔ̀,ɲ,itive,imperfective
ɲ-á-eit̪-ɔ́,ɲ,ventive,imperfective
n-eit̪-ɔ̀,n,ventive,dependent
n-eit̪-ɔ́,n,ventive,perfective
n-eit̪-ɛ̀,n,itive,dependent
n-à-eit̪-ɛ̀,n,itive,perfective
n-á-eit̪-ɔ̀,n,itive,imperfective
n-á-eit̪-ɔ́,n,ventive,imperfective
j-eit̪-ɔ̀,j,ventive,dependent
j-eit̪-ɔ́,j,ventive,perfective
j-eit̪-ɛ̀,j,itive,dependent
j-à-eit̪-ɛ̀,j,itive,perfective
j-á-eit̪-ɔ̀,j,itive,imperfective
j-á-eit̪-ɔ́,j,ventive,imperfective
ð-eit̪-ɔ̀,ð,ventive,dependent
ð-eit̪-ɔ́,ð,ventive,perfective
ð-eit̪-ɔ́,ð,unmarked,infinitive
ð-eit̪-ɛ̀,ð,itive,dependent
ð-à-eit̪-ɛ̀,ð,itive,perfective
ð-á-eit̪-ɔ̀,ð,itive,imperfective
ð-á-eit̪-ɔ́,ð,ventive,imperfective
g-eit̪-ɔ̀,g,ventive,dependent
g-eit̪-ɔ́,g,ventive,perfective
g-eit̪-ɛ̀,g,itive,dependent
g-à-eit̪-ɛ̀,g,itive,perfective
g-á-eit̪-ɔ̀,g,itive,imperfective
g-á-eit̪-ɔ́,g,ventive,imperfective
t̪-eit̪-ɔ̀,t̪,ventive,dependent
t̪-eit̪-ɔ́,t̪,ventive,perfective
t̪-eit̪-ɛ̀,t̪,itive,dependent
t̪-à-eit̪-ɛ̀,t̪,itive,perfective
t̪-á-eit̪-ɔ̀,t̪,itive,imperfective
t̪-á-eit̪-ɔ́,t̪,ventive,imperfective
ðuɽ-á,unmarked,ventive,imperative
ðuɽ-ó,unmarked,itive,imperative
rə̀-ðuɽ-à,r,ventive,dependent
rə̀-ðuɽ-ó,r,ventive,perfective
rə̀-ðuɽ-ì,r,itive,dependent
r-à-ðuɽ-ì,r,itive,perfective
r-á-ðuɽ-à,r,itive,imperfective
r-á-ðuɽ-ó,r,ventive,imperfective
lə̀-ðuɽ-à,l,ventive,dependent
lə̀-ðuɽ-ó,l,ventive,perfective
lə̀-ðuɽ-ì,l,itive,dependent
l-à-ðuɽ-ì,l,itive,perfective
l-á-ðuɽ-à,l,itive,imperfective
l-á-ðuɽ-ó,l,ventive,imperfective
ŋə̀-ðuɽ-à,ŋ,ventive,dependent
ŋə̀-ðuɽ-ó,ŋ,ventive,perfective
ŋə̀-ðuɽ-ì,ŋ,itive,dependent
ŋ-à-ðuɽ-ì,ŋ,itive,perfective
ŋ-á-ðuɽ-à,ŋ,itive,imperfective
ŋ-á-ðuɽ-ó,ŋ,ventive,imperfective
ɲə̀-ðuɽ-à,ɲ,ventive,dependent
ɲə̀-ðuɽ-ó,ɲ,ventive,perfective
ɲə̀-ðuɽ-ì,ɲ,itive,dependent
ɲ-à-ðuɽ-ì,ɲ,itive,perfective
ɲ-á-ðuɽ-à,ɲ,itive,imperfective
ɲ-á-ðuɽ-ó,ɲ,ventive,imperfective
nə̀-ðuɽ-à,n,ventive,dependent
nə̀-ðuɽ-ó,n,ventive,perfective
nə̀-ðuɽ-ì,n,itive,dependent
n-à-ðuɽ-ì,n,itive,perfective
n-á-ðuɽ-à,n,itive,imperfective
n-á-ðuɽ-ó,n,ventive,imperfective
jə̀-ðuɽ-à,j,ventive,dependent
jə̀-ðuɽ-ó,j,ventive,perfective
jə̀-ðuɽ-ì,j,itive,dependent
j-à-ðuɽ-ì,j,itive,perfective
j-á-ðuɽ-à,j,itive,imperfective
j-á-ðuɽ-ó,j,ventive,imperfective
ðə̀-ðuɽ-à,ð,ventive,dependent
ðə̀-ðuɽ-ó,ð,ventive,perfective
ðə̀-ðuɽ-ì,ð,itive,dependent
ðə́-ðuɽ-á,ð,unmarked,infinitive
ð-à-ðuɽ-ì,ð,itive,perfective
ð-á-ðuɽ-à,ð,itive,imperfective
ð-á-ðuɽ-ó,ð,ventive,imperfective
gə̀-ðuɽ-à,g,ventive,dependent
gə̀-ðuɽ-ó,g,ventive,perfective
gə̀-ðuɽ-ì,g,itive,dependent
g-à-ðuɽ-ì,g,itive,perfective
g-á-ðuɽ-à,g,itive,imperfective
g-á-ðuɽ-ó,g,ventive,imperfective
t̪ə̀-ðuɽ-à,t̪,ventive,dependent
t̪ə̀-ðuɽ-ó,t̪,ventive,perfective
t̪ə̀-ðuɽ-ì,t̪,itive,dependent
t̪-à-ðuɽ-ì,t̪,itive,perfective
t̪-á-ðuɽ-à,t̪,itive,imperfective
t̪-á-ðuɽ-ó,t̪,ventive,imperfective
ɽaɲið-á,unmarked,ventive,imperative
ɽaɲið-ú,unmarked,itive,imperative
rə̀-ɽaɲið-à,r,ventive,dependent
rə̀-ɽaɲið-ú,r,ventive,perfective
rə̀-ɽaɲið-ì,r,itive,dependent
r-à-ɽaɲið-ì,r,itive,perfective
r-á-ɽaɲið-à,r,itive,imperfective
r-á-ɽaɲið-ú,r,ventive,imperfective
lə̀-ɽaɲið-à,l,ventive,dependent
lə̀-ɽaɲið-ú,l,ventive,perfective
lə̀-ɽaɲið-ì,l,itive,dependent
l-à-ɽaɲið-ì,l,itive,perfective
l-á-ɽaɲið-à,l,itive,imperfective
l-á-ɽaɲið-ú,l,ventive,imperfective
ŋə̀-ɽaɲið-à,ŋ,ventive,dependent
ŋə̀-ɽaɲið-ú,ŋ,ventive,perfective
ŋə̀-ɽaɲið-ì,ŋ,itive,dependent
ŋ-à-ɽaɲið-ì,ŋ,itive,perfective
ŋ-á-ɽaɲið-à,ŋ,itive,imperfective
ŋ-á-ɽaɲið-ú,ŋ,ventive,imperfective
ɲə̀-ɽaɲið-à,ɲ,ventive,dependent
ɲə̀-ɽaɲið-ú,ɲ,ventive,perfective
ɲə̀-ɽaɲið-ì,ɲ,itive,dependent
ɲ-à-ɽaɲið-ì,ɲ,itive,perfective
ɲ-á-ɽaɲið-à,ɲ,itive,imperfective
ɲ-á-ɽaɲið-ú,ɲ,ventive,imperfective
nə̀-ɽaɲið-à,n,ventive,dependent
nə̀-ɽaɲið-ú,n,ventive,perfective
nə̀-ɽaɲið-ì,n,itive,dependent
n-à-ɽaɲið-ì,n,itive,perfective
n-á-ɽaɲið-à,n,itive,imperfective
n-á-ɽaɲið-ú,n,ventive,imperfective
jə̀-ɽaɲið-à,j,ventive,dependent
jə̀-ɽaɲið-ú,j,ventive,perfective
jə̀-ɽaɲið-ì,j,itive,dependent
j-à-ɽaɲið-ì,j,itive,perfective
j-á-ɽaɲið-à,j,itive,imperfective
j-á-ɽaɲið-ú,j,ventive,imperfective
ðə̀-ɽaɲið-à,ð,ventive,dependent
ðə̀-ɽaɲið-ú,ð,ventive,perfective
ðə̀-ɽaɲið-ì,ð,itive,dependent
ðə́-ɽaɲið-á,ð,unmarked,infinitive
ð-à-ɽaɲið-ì,ð,itive,perfective
ð-á-ɽaɲið-à,ð,itive,imperfective
ð-á-ɽaɲið-ú,ð,ventive,imperfective
gə̀-ɽaɲið-à,g,ventive,dependent
gə̀-ɽaɲið-ú,g,ventive,perfective
gə̀-ɽaɲið-ì,g,itive,dependent
g-à-ɽaɲið-ì,g,itive,perfective
g-á-ɽaɲið-à,g,itive,imperfective
g-á-ɽaɲið-ú,g,ventive,imperfective
t̪ə̀-ɽaɲið-à,t̪,ventive,dependent
t̪ə̀-ɽaɲið-ú,t̪,ventive,perfective
t̪ə̀-ɽaɲið-ì,t̪,itive,dependent
t̪-à-ɽaɲið-ì,t̪,itive,perfective
t̪-á-ɽaɲið-à,t̪,itive,imperfective
t̪-á-ɽaɲið-ú,t̪,ventive,imperfective
ut̪-á,unmarked,ventive,imperative
ut̪-ú,unmarked,itive,imperative
r-ut̪-à,r,ventive,dependent
r-ut̪-ú,r,ventive,perfective
r-ut̪-ì,r,itive,dependent
r-à-ut̪-ì,r,itive,perfective
r-á-ut̪-à,r,itive,imperfective
r-á-ut̪-ú,r,ventive,imperfective
l-ut̪-à,l,ventive,dependent
l-ut̪-ú,l,ventive,perfective
l-ut̪-ì,l,itive,dependent
l-à-ut̪-ì,l,itive,perfective
l-á-ut̪-à,l,itive,imperfective
l-á-ut̪-ú,l,ventive,imperfective
ŋ-ut̪-à,ŋ,ventive,dependent
ŋ-ut̪-ú,ŋ,ventive,perfective
ŋ-ut̪-ì,ŋ,itive,dependent
ŋ-à-ut̪-ì,ŋ,itive,perfective
ŋ-á-ut̪-à,ŋ,itive,imperfective
ŋ-á-ut̪-ú,ŋ,ventive,imperfective
ɲ-ut̪-à,ɲ,ventive,dependent
ɲ-ut̪-ú,ɲ,ventive,perfective
ɲ-ut̪-ì,ɲ,itive,dependent
ɲ-à-ut̪-ì,ɲ,itive,perfective
ɲ-á-ut̪-à,ɲ,itive,imperfective
ɲ-á-ut̪-ú,ɲ,ventive,imperfective
n-ut̪-à,n,ventive,dependent
n-ut̪-ú,n,ventive,perfective
n-ut̪-ì,n,itive,dependent
n-à-ut̪-ì,n,itive,perfective
n-á-ut̪-à,n,itive,imperfective
n-á-ut̪-ú,n,ventive,imperfective
j-ut̪-à,j,ventive,dependent
j-ut̪-ú,j,ventive,perfective
j-ut̪-ì,j,itive,dependent
j-à-ut̪-ì,j,itive,perfective
j-á-ut̪-à,j,itive,imperfective
j-á-ut̪-ú,j,ventive,imperfective
ð-ut̪-à,ð,ventive,dependent
ð-ut̪-á,ð,unmarked,infinitive
ð-ut̪-ú,ð,ventive,perfective
ð-ut̪-ì,ð,itive,dependent
ð-à-ut̪-ì,ð,itive,perfective
ð-á-ut̪-à,ð,itive,imperfective
ð-á-ut̪-ú,ð,ventive,imperfective
g-ut̪-à,g,ventive,dependent
g-ut̪-ú,g,ventive,perfective
g-ut̪-ì,g,itive,dependent
g-à-ut̪-ì,g,itive,perfective
g-á-ut̪-à,g,itive,imperfective
g-á-ut̪-ú,g,ventive,imperfective
t̪-ut̪-à,t̪,ventive,dependent
t̪-ut̪-ú,t̪,ventive,perfective
t̪-ut̪-ì,t̪,itive,dependent
t̪-à-ut̪-ì,t̪,itive,perfective
t̪-á-ut̪-à,t̪,itive,imperfective
t̪-á-ut̪-ú,t̪,ventive,imperfective
man-á,unmarked,ventive,imperative
man-ú,unmarked,itive,imperative
rə̀-man-à,r,ventive,dependent
rə̀-man-ú,r,ventive,perfective
rə̀-man-ì,r,itive,dependent
r-à-man-ì,r,itive,perfective
r-á-man-à,r,itive,imperfective
r-á-man-ú,r,ventive,imperfective
lə̀-man-à,l,ventive,dependent
lə̀-man-ú,l,ventive,perfective
lə̀-man-ì,l,itive,dependent
l-à-man-ì,l,itive,perfective
l-á-man-à,l,itive,imperfective
l-á-man-ú,l,ventive,imperfective
ŋə̀-man-à,ŋ,ventive,dependent
ŋə̀-man-ú,ŋ,ventive,perfective
ŋə̀-man-ì,ŋ,itive,dependent
ŋ-à-man-ì,ŋ,itive,perfective
ŋ-á-man-à,ŋ,itive,imperfective
ŋ-á-man-ú,ŋ,ventive,imperfective
ɲə̀-man-à,ɲ,ventive,dependent
ɲə̀-man-ú,ɲ,ventive,perfective
ɲə̀-man-ì,ɲ,itive,dependent
ɲ-à-man-ì,ɲ,itive,perfective
ɲ-á-man-à,ɲ,itive,imperfective
ɲ-á-man-ú,ɲ,ventive,imperfective
nə̀-man-à,n,ventive,dependent
nə̀-man-ú,n,ventive,perfective
nə̀-man-ì,n,itive,dependent
n-à-man-ì,n,itive,perfective
n-á-man-à,n,itive,imperfective
n-á-man-ú,n,ventive,imperfective
jə̀-man-à,j,ventive,dependent
jə̀-man-ú,j,ventive,perfective
jə̀-man-ì,j,itive,dependent
j-à-man-ì,j,itive,perfective
j-á-man-à,j,itive,imperfective
j-á-man-ú,j,ventive,imperfective
ðə̀-man-à,ð,ventive,dependent
ðə̀-man-ú,ð,ventive,perfective
ðə̀-man-ì,ð,itive,dependent
ðə́-man-á,ð,unmarked,infinitive
ð-à-man-ì,ð,itive,perfective
ð-á-man-à,ð,itive,imperfective
ð-á-man-ú,ð,ventive,imperfective
gə̀-man-à,g,ventive,dependent
gə̀-man-ú,g,ventive,perfective
gə̀-man-ì,g,itive,dependent
g-à-man-ì,g,itive,perfective
g-á-man-à,g,itive,imperfective
g-á-man-ú,g,ventive,imperfective
t̪ə̀-man-à,t̪,ventive,dependent
t̪ə̀-man-ú,t̪,ventive,perfective
t̪ə̀-man-ì,t̪,itive,dependent
t̪-à-man-ì,t̪,itive,perfective
t̪-á-man-à,t̪,itive,imperfective
t̪-á-man-ú,t̪,ventive,imperfective
ruð-ɔ́,unmarked,itive,imperative
ruð-ɔ́,unmarked,ventive,imperative
rə̀-ruð-ɔ̀,r,ventive,dependent
rə̀-ruð-ɔ́,r,ventive,perfective
rə̀-ruð-ɛ̀,r,itive,dependent
r-à-ruð-ɛ̀,r,itive,perfective
r-á-ruð-ɔ̀,r,itive,imperfective
r-á-ruð-ɔ́,r,ventive,imperfective
lə̀-ruð-ɔ̀,l,ventive,dependent
lə̀-ruð-ɔ́,l,ventive,perfective
lə̀-ruð-ɛ̀,l,itive,dependent
l-à-ruð-ɛ̀,l,itive,perfective
l-á-ruð-ɔ̀,l,itive,imperfective
l-á-ruð-ɔ́,l,ventive,imperfective
ŋə̀-ruð-ɔ̀,ŋ,ventive,dependent
ŋə̀-ruð-ɔ́,ŋ,ventive,perfective
ŋə̀-ruð-ɛ̀,ŋ,itive,dependent
ŋ-à-ruð-ɛ̀,ŋ,itive,perfective
ŋ-á-ruð-ɔ̀,ŋ,itive,imperfective
ŋ-á-ruð-ɔ́,ŋ,ventive,imperfective
ɲə̀-ruð-ɔ̀,ɲ,ventive,dependent
ɲə̀-ruð-ɔ́,ɲ,ventive,perfective
ɲə̀-ruð-ɛ̀,ɲ,itive,dependent
ɲ-à-ruð-ɛ̀,ɲ,itive,perfective
ɲ-á-ruð-ɔ̀,ɲ,itive,imperfective
ɲ-á-ruð-ɔ́,ɲ,ventive,imperfective
nə̀-ruð-ɔ̀,n,ventive,dependent
nə̀-ruð-ɔ́,n,ventive,perfective
nə̀-ruð-ɛ̀,n,itive,dependent
n-à-ruð-ɛ̀,n,itive,perfective
n-á-ruð-ɔ̀,n,itive,imperfective
n-á-ruð-ɔ́,n,ventive,imperfective
jə̀-ruð-ɔ̀,j,ventive,dependent
jə̀-ruð-ɔ́,j,ventive,perfective
jə̀-ruð-ɛ̀,j,itive,dependent
j-à-ruð-ɛ̀,j,itive,perfective
j-á-ruð-ɔ̀,j,itive,imperfective
j-á-ruð-ɔ́,j,ventive,imperfective
ðə̀-ruð-ɔ̀,ð,ventive,dependent
ðə̀-ruð-ɔ́,ð,ventive,perfective
ðə̀-ruð-ɛ̀,ð,itive,dependent
ðə́-ruð-ɔ́,ð,unmarked,infinitive
ð-à-ruð-ɛ̀,ð,itive,perfective
ð-á-ruð-ɔ̀,ð,itive,imperfective
ð-á-ruð-ɔ́,ð,ventive,imperfective
gə̀-ruð-ɔ̀,g,ventive,dependent
gə̀-ruð-ɔ́,g,ventive,perfective
gə̀-ruð-ɛ̀,g,itive,dependent
g-à-ruð-ɛ̀,g,itive,perfective
g-á-ruð-ɔ̀,g,itive,imperfective
g-á-ruð-ɔ́,g,ventive,imperfective
t̪ə̀-ruð-ɔ̀,t̪,ventive,dependent
t̪ə̀-ruð-ɔ́,t̪,ventive,perfective
t̪ə̀-ruð-ɛ̀,t̪,itive,dependent
t̪-à-ruð-ɛ̀,t̪,itive,perfective
t̪-á-ruð-ɔ̀,t̪,itive,imperfective
t̪-á-ruð-ɔ́,t̪,ventive,imperfective
vɛð-ɔ́,unmarked,itive,imperative
vɛð-ɔ́,unmarked,ventive,imperative
rə̀-vɛð-ɔ̀,r,ventive,dependent
rə̀-vɛð-ɔ́,r,ventive,perfective
rə̀-vɛð-ɛ̀,r,itive,dependent
r-à-vɛð-ɛ̀,r,itive,perfective
r-á-vɛð-ɔ̀,r,itive,imperfective
r-á-vɛð-ɔ́,r,ventive,imperfective
lə̀-vɛð-ɔ̀,l,ventive,dependent
lə̀-vɛð-ɔ́,l,ventive,perfective
lə̀-vɛð-ɛ̀,l,itive,dependent
l-à-vɛð-ɛ̀,l,itive,perfective
l-á-vɛð-ɔ̀,l,itive,imperfective
l-á-vɛð-ɔ́,l,ventive,imperfective
ŋə̀-vɛð-ɔ̀,ŋ,ventive,dependent
ŋə̀-vɛð-ɔ́,ŋ,ventive,perfective
ŋə̀-vɛð-ɛ̀,ŋ,itive,dependent
ŋ-à-vɛð-ɛ̀,ŋ,itive,perfective
ŋ-á-vɛð-ɔ̀,ŋ,itive,imperfective
ŋ-á-vɛð-ɔ́,ŋ,ventive,imperfective
ɲə̀-vɛð-ɔ̀,ɲ,ventive,dependent
ɲə̀-vɛð-ɔ́,ɲ,ventive,perfective
ɲə̀-vɛð-ɛ̀,ɲ,itive,dependent
ɲ-à-vɛð-ɛ̀,ɲ,itive,perfective
ɲ-á-vɛð-ɔ̀,ɲ,itive,imperfective
ɲ-á-vɛð-ɔ́,ɲ,ventive,imperfective
nə̀-vɛð-ɔ̀,n,ventive,dependent
nə̀-vɛð-ɔ́,n,ventive,perfective
nə̀-vɛð-ɛ̀,n,itive,dependent
n-à-vɛð-ɛ̀,n,itive,perfective
n-á-vɛð-ɔ̀,n,itive,imperfective
n-á-vɛð-ɔ́,n,ventive,imperfective
jə̀-vɛð-ɔ̀,j,ventive,dependent
jə̀-vɛð-ɔ́,j,ventive,perfective
jə̀-vɛð-ɛ̀,j,itive,dependent
j-à-vɛð-ɛ̀,j,itive,perfective
j-á-vɛð-ɔ̀,j,itive,imperfective
j-á-vɛð-ɔ́,j,ventive,imperfective
ðə̀-vɛð-ɔ̀,ð,ventive,dependent
ðə̀-vɛð-ɔ́,ð,ventive,perfective
ðə̀-vɛð-ɛ̀,ð,itive,dependent
ðə́-vɛð-ɔ́,ð,unmarked,infinitive
ð-à-vɛð-ɛ̀,ð,itive,perfective
ð-á-vɛð-ɔ̀,ð,itive,imperfective
ð-á-vɛð-ɔ́,ð,ventive,imperfective
gə̀-vɛð-ɔ̀,g,ventive,dependent
gə̀-vɛð-ɔ́,g,ventive,perfective
gə̀-vɛð-ɛ̀,g,itive,dependent
g-à-vɛð-ɛ̀,g,itive,perfective
g-á-vɛð-ɔ̀,g,itive,imperfective
g-á-vɛð-ɔ́,g,ventive,imperfective
t̪ə̀-vɛð-ɔ̀,t̪,ventive,dependent
t̪ə̀-vɛð-ɔ́,t̪,ventive,perfective
t̪ə̀-vɛð-ɛ̀,t̪,itive,dependent
t̪-à-vɛð-ɛ̀,t̪,itive,perfective
t̪-á-vɛð-ɔ̀,t̪,itive,imperfective
t̪-á-vɛð-ɔ́,t̪,ventive,imperfective
aŋc-ɔ́,unmarked,ventive,imperative
aŋc-í,unmarked,itive,imperative
r-aŋc-ɔ̀,r,ventive,dependent
r-aŋc-ì,r,itive,dependent
r-aŋc-í,r,ventive,perfective
r-à-aŋc-ì,r,itive,perfective
r-á-aŋc-ɔ̀,r,itive,imperfective
r-á-aŋc-í,r,ventive,imperfective
l-aŋc-ɔ̀,l,ventive,dependent
l-aŋc-ì,l,itive,dependent
l-aŋc-í,l,ventive,perfective
l-à-aŋc-ì,l,itive,perfective
l-á-aŋc-ɔ̀,l,itive,imperfective
l-á-aŋc-í,l,ventive,imperfective
ŋ-aŋc-ɔ̀,ŋ,ventive,dependent
ŋ-aŋc-ì,ŋ,itive,dependent
ŋ-aŋc-í,ŋ,ventive,perfective
ŋ-à-aŋc-ì,ŋ,itive,perfective
ŋ-á-aŋc-ɔ̀,ŋ,itive,imperfective
ŋ-á-aŋc-í,ŋ,ventive,imperfective
ɲ-aŋc-ɔ̀,ɲ,ventive,dependent
ɲ-aŋc-ì,ɲ,itive,dependent
ɲ-aŋc-í,ɲ,ventive,perfective
ɲ-à-aŋc-ì,ɲ,itive,perfective
ɲ-á-aŋc-ɔ̀,ɲ,itive,imperfective
ɲ-á-aŋc-í,ɲ,ventive,imperfective
n-aŋc-ɔ̀,n,ventive,dependent
n-aŋc-ì,n,itive,dependent
n-aŋc-í,n,ventive,perfective
n-à-aŋc-ì,n,itive,perfective
n-á-aŋc-ɔ̀,n,itive,imperfective
n-á-aŋc-í,n,ventive,imperfective
j-aŋc-ɔ̀,j,ventive,dependent
j-aŋc-ì,j,itive,dependent
j-aŋc-í,j,ventive,perfective
j-à-aŋc-ì,j,itive,perfective
j-á-aŋc-ɔ̀,j,itive,imperfective
j-á-aŋc-í,j,ventive,imperfective
ð-aŋc-ɔ̀,ð,ventive,dependent
ð-aŋc-ɔ́,ð,unmarked,infinitive
ð-aŋc-ì,ð,itive,dependent
ð-aŋc-í,ð,ventive,perfective
ð-à-aŋc-ì,ð,itive,perfective
ð-á-aŋc-ɔ̀,ð,itive,imperfective
ð-á-aŋc-í,ð,ventive,imperfective
g-aŋc-ɔ̀,g,ventive,dependent
g-aŋc-ì,g,itive,dependent
g-aŋc-í,g,ventive,perfective
g-à-aŋc-ì,g,itive,perfective
g-á-aŋc-ɔ̀,g,itive,imperfective
g-á-aŋc-í,g,ventive,imperfective
t̪-aŋc-ɔ̀,t̪,ventive,dependent
t̪-aŋc-ì,t̪,itive,dependent
t̪-aŋc-í,t̪,ventive,perfective
t̪-à-aŋc-ì,t̪,itive,perfective
t̪-á-aŋc-ɔ̀,t̪,itive,imperfective
t̪-á-aŋc-í,t̪,ventive,imperfective
bul-ɔ́,unmarked,ventive,imperative
bul-í,unmarked,itive,imperative
rə̀-bul-ɔ̀,r,ventive,dependent
rə̀-bul-ì,r,itive,dependent
rə̀-bul-í,r,ventive,perfective
r-à-bul-ì,r,itive,perfective
r-á-bul-ɔ̀,r,itive,imperfective
r-á-bul-í,r,ventive,imperfective
lə̀-bul-ɔ̀,l,ventive,dependent
lə̀-bul-ì,l,itive,dependent
lə̀-bul-í,l,ventive,perfective
l-à-bul-ì,l,itive,perfective
l-á-bul-ɔ̀,l,itive,imperfective
l-á-bul-í,l,ventive,imperfective
ŋə̀-bul-ɔ̀,ŋ,ventive,dependent
ŋə̀-bul-ì,ŋ,itive,dependent
ŋə̀-bul-í,ŋ,ventive,perfective
ŋ-à-bul-ì,ŋ,itive,perfective
ŋ-á-bul-ɔ̀,ŋ,itive,imperfective
ŋ-á-bul-í,ŋ,ventive,imperfective
ɲə̀-bul-ɔ̀,ɲ,ventive,dependent
ɲə̀-bul-ì,ɲ,itive,dependent
ɲə̀-bul-í,ɲ,ventive,perfective
ɲ-à-bul-ì,ɲ,itive,perfective
ɲ-á-bul-ɔ̀,ɲ,itive,imperfective
ɲ-á-bul-í,ɲ,ventive,imperfective
nə̀-bul-ɔ̀,n,ventive,dependent
nə̀-bul-ì,n,itive,dependent
nə̀-bul-í,n,ventive,perfective
n-à-bul-ì,n,itive,perfective
n-á-bul-ɔ̀,n,itive,imperfective
n-á-bul-í,n,ventive,imperfective
jə̀-bul-ɔ̀,j,ventive,dependent
jə̀-bul-ì,j,itive,dependent
jə̀-bul-í,j,ventive,perfective
j-à-bul-ì,j,itive,perfective
j-á-bul-ɔ̀,j,itive,imperfective
j-á-bul-í,j,ventive,imperfective
ðə̀-bul-ɔ̀,ð,ventive,dependent
ðə̀-bul-ì,ð,itive,dependent
ðə̀-bul-í,ð,ventive,perfective
ðə́-bul-ɔ́,ð,unmarked,infinitive
ð-à-bul-ì,ð,itive,perfective
ð-á-bul-ɔ̀,ð,itive,imperfective
ð-á-bul-í,ð,ventive,imperfective
